0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 1
0.001 2.18236e-19 9.36985e-21 -2.06137e-20 2.41801e-21 2.50139e-21 -2.20535e-18 -2.20535e-18 1.40341e-19 1.00243e-19 5.65684e-18 5.65684e-18 -5.16869e-19 -4.59439e-19 1.11134e-21 1.04258e-23 0.0999902 8.88178e-22 -5.68434e-20 -7.21645e-22 1
0.002 -2.33578e-11 5.44136e-13 5.4454e-13 -3.49966e-13 -3.51424e-13 8.32615e-11 8.34001e-11 1.11075e-10 1.1155e-10 -1.51965e-10 -1.52131e-10 -1.74029e-10 -1.746e-10 2.80005e-13 5.53356e-16 0.0999706 -9.32624e-14 3.47779e-12 5.11174e-14 1
0.003 -1.40156e-10 3.26525e-12 3.26768e-12 -2.10027e-12 -2.10902e-12 4.99627e-10 5.00459e-10 6.66522e-10 6.69372e-10 -9.11922e-10 -9.12921e-10 -1.04433e-09 -1.04775e-09 1.67972e-12 3.31167e-15 0.0999411 -5.59613e-13 2.08681e-11 3.06754e-13 1
0.004 -4.67244e-10 1.08869e-11 1.08949e-11 -7.00381e-12 -7.03298e-12 1.66578e-09 1.66855e-09 2.22219e-09 2.23169e-09 -3.04056e-09 -3.04389e-09 -3.48203e-09 -3.49344e-09 5.59818e-12 1.10132e-14 0.0999019 -1.86561e-12 6.95691e-11 1.02282e-12 1
0.005 -1.16832e-09 2.72269e-11 2.72471e-11 -1.752e-11 -1.7593e-11 4.16575e-09 4.17268e-09 5.55709e-09 5.58085e-09 -7.60434e-09 -7.61266e-09 -8.70844e-09 -8.737e-09 1.39935e-11 2.74741e-14 0.0998528 -4.66489e-12 1.73954e-10 2.55814e-12 1
0.006 -2.45403e-09 5.7203e-11 5.72454e-11 -3.68209e-11 -3.69742e-11 8.7516e-09 8.76616e-09 1.16743e-08 1.17242e-08 -1.59772e-08 -1.59947e-08 -1.8297e-08 -1.8357e-08 2.93827e-11 5.75822e-14 0.099794 -9.79861e-12 3.65387e-10 5.37511e-12 1
0.007 -4.58216e-09 1.0684e-10 1.06919e-10 -6.87987e-11 -6.90851e-11 1.63445e-08 1.63716e-08 2.18022e-08 2.18955e-08 -2.98426e-08 -2.98753e-08 -3.41756e-08 -3.42877e-08 5.48418e-11 1.07294e-13 0.0997253 -1.82961e-11 6.82251e-10 1.00405e-11 1
0.008 -7.85779e-09 1.83279e-10 1.83415e-10 -1.18076e-10 -1.18567e-10 2.80357e-08 2.80823e-08 3.7396e-08 3.7556e-08 -5.11966e-08 -5.12526e-08 -5.86302e-08 -5.88226e-08 9.40063e-11 1.83632e-13 0.0996468 -3.13758e-11 1.16997e-09 1.72264e-11 1
0.009 -1.26335e-08 2.94788e-10 2.95006e-10 -1.90016e-10 -1.90807e-10 4.50882e-08 4.51631e-08 6.01393e-08 6.03967e-08 -8.23507e-08 -8.24407e-08 -9.43078e-08 -9.46174e-08 1.51071e-10 2.94691e-13 0.0995585 -5.04458e-11 1.88105e-09 2.77116e-11 1
0.01 -1.93098e-08 4.50774e-10 4.51107e-10 -2.9074e-10 -2.9195e-10 6.89385e-08 6.90529e-08 9.19467e-08 9.23403e-08 -1.25936e-07 -1.26074e-07 -1.44222e-07 -1.44695e-07 2.3079e-10 4.49639e-13 0.0994604 -7.71056e-11 2.87511e-09 4.23829e-11 1
0.011 -2.83353e-08 6.61798e-10 6.62287e-10 -4.27138e-10 -4.28915e-10 1.01198e-07 1.01366e-07 1.34966e-07 1.35544e-07 -1.84907e-07 -1.85109e-07 -2.11756e-07 -2.12452e-07 3.38479e-10 6.58725e-13 0.0993525 -1.13147e-10 4.21895e-09 6.22368e-11 1
0.012 -4.02068e-08 9.39594e-10 9.40288e-10 -6.06892e-10 -6.09415e-10 1.43656e-07 1.43894e-07 1.91579e-07 1.924e-07 -2.62549e-07 -2.62836e-07 -3.00672e-07 -3.0166e-07 4.80016e-10 9.33294e-13 0.0992348 -1.60554e-10 5.98656e-09 8.83815e-11 1
0.013 -5.54703e-08 1.29708e-09 1.29804e-09 -8.38491e-10 -8.41976e-10 1.98282e-07 1.9861e-07 2.64411e-07 2.65544e-07 -3.6248e-07 -3.62875e-07 -4.15113e-07 -4.16479e-07 6.61838e-10 1.28579e-12 0.0991073 -2.2151e-10 8.25923e-09 1.22039e-10 1
0.014 -7.4721e-08 1.74839e-09 1.74968e-09 -1.13126e-09 -1.13596e-09 2.67227e-07 2.67669e-07 3.56324e-07 3.57852e-07 -4.88658e-07 -4.8919e-07 -5.59614e-07 -5.61456e-07 8.90949e-10 1.72979e-12 0.0989699 -2.9839e-10 1.11256e-08 1.64546e-10 1
0.015 -9.86037e-08 2.30889e-09 2.31059e-09 -1.49536e-09 -1.50157e-09 3.52829e-07 3.53411e-07 4.70429e-07 4.72448e-07 -6.4539e-07 -6.46093e-07 -7.39107e-07 -7.41541e-07 1.17491e-09 2.28001e-12 0.0988228 -3.93774e-10 1.46817e-08 2.1736e-10 1
0.016 -1.27814e-07 2.99519e-09 2.99739e-09 -1.94188e-09 -1.94994e-09 4.57613e-07 4.58368e-07 6.10088e-07 6.12708e-07 -8.37339e-07 -8.3825e-07 -9.58931e-07 -9.62091e-07 1.52187e-09 2.95233e-12 0.0986658 -5.10438e-10 1.9031e-08 2.82059e-10 1
0.017 -1.63097e-07 3.8252e-09 3.82801e-09 -2.48277e-09 -2.49307e-09 5.84299e-07 5.85262e-07 7.78916e-07 7.82262e-07 -1.06953e-06 -1.07069e-06 -1.22484e-06 -1.22888e-06 1.94051e-09 3.7638e-12 0.0984991 -6.51365e-10 2.42846e-08 3.60343e-10 1
0.018 -2.05251e-07 4.81813e-09 4.82166e-09 -3.13095e-09 -3.14393e-09 7.35802e-07 7.37012e-07 9.80787e-07 9.85003e-07 -1.34736e-06 -1.34882e-06 -1.54302e-06 -1.54811e-06 2.44011e-09 4.73273e-12 0.0983225 -8.19743e-10 3.05613e-08 4.54043e-10 1
0.019 -2.55126e-07 5.99454e-09 5.99893e-09 -3.90031e-09 -3.91648e-09 9.15236e-07 9.1674e-07 1.21984e-06 1.22509e-06 -1.6766e-06 -1.67842e-06 -1.92008e-06 -1.92642e-06 3.03051e-09 5.87865e-12 0.0981361 -1.01897e-09 3.79877e-08 5.6512e-10 1
0.02 -3.13624e-07 7.37636e-09 7.38176e-09 -4.80577e-09 -4.82568e-09 1.12592e-06 1.12777e-06 1.50049e-06 1.50695e-06 -2.06343e-06 -2.06566e-06 -2.36309e-06 -2.37091e-06 3.72212e-09 7.2224e-12 0.0979399 -1.25265e-09 4.66981e-08 6.95671e-10 1
0.021 -3.81701e-07 8.98695e-09 8.99352e-09 -5.86328e-09 -5.88756e-09 1.37139e-06 1.37364e-06 1.82741e-06 1.83528e-06 -2.51442e-06 -2.51713e-06 -2.87959e-06 -2.88912e-06 4.52593e-09 8.78611e-12 0.0977339 -1.52461e-09 5.68349e-08 8.47929e-10 1
0.022 -4.60367e-07 1.08511e-08 1.0859e-08 -7.08991e-09 -7.11925e-09 1.65539e-06 1.6581e-06 2.20558e-06 2.21509e-06 -3.03655e-06 -3.03983e-06 -3.47756e-06 -3.48908e-06 5.45351e-09 1.05933e-11 0.0975181 -1.8389e-09 6.85485e-08 1.02427e-09 1
0.023 -5.50688e-07 1.29951e-08 1.30046e-08 -8.50386e-09 -8.53903e-09 1.98188e-06 1.98512e-06 2.64026e-06 2.65165e-06 -3.63724e-06 -3.64117e-06 -4.16552e-06 -4.17933e-06 6.517e-09 1.2669e-11 0.0972924 -2.19977e-09 8.19978e-08 1.22723e-09 1
0.024 -0.000116534 5.49526e-05 5.36836e-05 -3.56311e-05 -0.000113721 -0.00133891 -0.00129248 0.000295178 -0.000882643 0.00219008 0.00210454 -0.000218311 0.00171429 2.46071e-07 -7.14063e-08 0.0971042 -2.45132e-07 6.54146e-07 6.11763e-06 1
0.025 -0.000214584 -0.000212595 -0.000118384 0.000142516 0.000181704 -0.00420085 -0.0037295 0.000313795 -0.00255788 0.00668871 0.0059154 0.000214612 0.00496744 1.20173e-06 -6.08612e-08 0.0968627 -1.58949e-05 -4.10974e-05 1.82316e-05 1
0.026 -0.000326237 -0.000641039 -0.00047617 0.000575871 0.000671867 -0.00803685 -0.0067273 7.00377e-05 -0.00452129 0.0126858 0.0105888 0.00123714 0.00887438 2.54681e-06 -9.50643e-09 0.0966133 -5.05248e-05 -0.000104166 3.41279e-05 1
0.027 -0.000446485 -0.00111291 -0.000889904 0.00113746 0.00122239 -0.0130709 -0.0103217 -0.000309987 -0.0065882 0.020629 0.0162027 0.00256464 0.0130513 4.05301e-06 1.89914e-08 0.0963549 -9.62789e-05 -0.000177382 5.50788e-05 1
0.028 -0.000564471 -0.00156306 -0.00133285 0.00176274 0.00180455 -0.0194965 -0.0146528 -0.00082753 -0.00874582 0.0308494 0.022988 0.00416239 0.0174435 5.63847e-06 -1.4409e-08 0.0960873 -0.000149529 -0.000259564 8.20417e-05 1
0.029 -0.000697257 -0.00198621 -0.00175341 0.00239138 0.00238151 -0.0273308 -0.0199232 -0.00159693 -0.0111197 0.0433582 0.0312935 0.00625079 0.0222858 7.27284e-06 -1.19494e-07 0.0958101 -0.000206364 -0.000350421 0.00011518 1
0.03 -0.000911409 -0.00232047 -0.00210179 0.00296145 0.00290196 -0.0379119 -0.0276074 -0.00314403 -0.0142174 0.0602754 0.0435192 0.00985218 0.0285767 9.09877e-06 -3.71983e-07 0.0955238 -0.00026553 -0.000455052 0.00016058 1
0.031 -0.00116245 -0.0026405 -0.00241125 0.0035005 0.00340158 -0.0499462 -0.0367754 -0.00532176 -0.0179176 0.0795068 0.058122 0.0146505 0.0360333 1.08283e-05 -7.00657e-07 0.0952282 -0.000326924 -0.000576952 0.000212501 1
0.032 -0.00145415 -0.00297722 -0.00268558 0.0039851 0.00389971 -0.0635027 -0.0476369 -0.00834556 -0.0224262 0.101131 0.0754008 0.0210409 0.0450325 1.24063e-05 -1.09891e-06 0.0949235 -0.000388861 -0.000723211 0.000271266 1
0.033 -0.00178532 -0.00334445 -0.00298579 0.00445768 0.0044297 -0.078659 -0.0603954 -0.0124446 -0.027932 0.125227 0.0956366 0.0294354 0.0559217 1.37452e-05 -1.56353e-06 0.0946102 -0.000454559 -0.000902389 0.000337187 0.999999
0.034 -0.00215048 -0.00374666 -0.00332792 0.0049622 0.00497544 -0.0953451 -0.0750901 -0.0177125 -0.0344663 0.151646 0.118863 0.0399895 0.0687564 1.46223e-05 -2.09345e-06 0.0942881 -0.000527021 -0.00111846 0.00041002 0.999999
0.035 -0.00239488 -0.0041445 -0.00366454 0.0054637 0.00551806 -0.112247 -0.0900106 -0.0231598 -0.0411731 0.178309 0.142369 0.0507306 0.081771 1.43022e-05 -2.67243e-06 0.0939563 -0.000600971 -0.00136428 0.000484107 0.999999
0.036 -0.00251579 -0.00453858 -0.00399615 0.00596201 0.00605744 -0.129356 -0.105154 -0.0287932 -0.0480586 0.205187 0.166141 0.0616661 0.0949713 1.27233e-05 -3.30135e-06 0.0936147 -0.000676249 -0.00164026 0.00055947 0.999998
0.037 -0.00263524 -0.00498298 -0.00441825 0.00654825 0.00666443 -0.147824 -0.122437 -0.0357515 -0.0559314 0.233999 0.193124 0.0749746 0.110005 1.03413e-05 -3.99053e-06 0.0932648 -0.00076156 -0.00196361 0.000641113 0.999998
0.038 -0.00260045 -0.00542807 -0.00484006 0.00712947 0.00726636 -0.166496 -0.139953 -0.0429435 -0.0640301 0.262957 0.220329 0.0885173 0.125257 6.35512e-06 -4.74175e-06 0.0929052 -0.000846846 -0.00232317 0.00072403 0.999997
0.039 -0.00252424 -0.00593128 -0.00536064 0.00781336 0.00795807 -0.186444 -0.159459 -0.0515281 -0.0730108 0.293615 0.250397 0.104474 0.142097 1.20383e-06 -5.55997e-06 0.0925375 -0.000942065 -0.00273726 0.000812928 0.999995
0.04 -0.00226445 -0.00643994 -0.00588616 0.00849169 0.00864415 -0.20658 -0.179183 -0.0603921 -0.0822625 0.324322 0.280589 0.120695 0.159179 -5.88638e-06 -6.45425e-06 0.0921603 -0.00103616 -0.00319263 0.000903052 0.999994
0.041 -0.00182037 -0.00695508 -0.00641763 0.00916472 0.00932491 -0.226887 -0.199105 -0.0695406 -0.0917902 0.35503 0.310856 0.137183 0.176505 -1.49538e-05 -7.42582e-06 0.0917735 -0.00112897 -0.00368876 0.000994409 0.999992
0.042 -0.00132446 -0.00753203 -0.00708877 0.00997023 0.0100852 -0.248265 -0.221006 -0.0801103 -0.102165 0.386983 0.34377 0.156078 0.195307 -2.55495e-05 -8.47295e-06 0.0913786 -0.00123292 -0.00424252 0.00109111 0.99999
0.043 -0.000741791 -0.00815859 -0.00781609 0.0108146 0.0108961 -0.271111 -0.244068 -0.0922435 -0.113104 0.420675 0.378006 0.177518 0.215056 -3.79541e-05 -9.63222e-06 0.0909756 -0.00134084 -0.0048566 0.0011953 0.999987
0.044 -3.83384e-05 -0.00878728 -0.00857677 0.0116681 0.0117613 -0.295063 -0.268133 -0.105457 -0.124889 0.455494 0.413249 0.200644 0.236107 -5.23952e-05 -1.09252e-05 0.0905646 -0.00145123 -0.00553223 0.00130554 0.999983
